-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Latitude  -7.55   Longitude 109.67 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 220.74 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
2024,4,18,8,452.05,27.2,86.69,4.01
2024,4,18,9,577.92,28.18,81.43,3.84
2024,4,18,10,627.92,28.78,78.44,3.42
2024,4,18,11,627.4,29.14,76.72,3.03
2024,4,18,12,562.12,29.29,75.73,2.65
2024,4,18,13,325.95,29.51,74.55,2.34
2024,4,18,14,204.35,29.41,75.06,2.21
2024,4,18,15,73.95,28.61,80.08,2.2
2024,4,18,16,42.0,27.74,85.8,2.15
2024,4,18,17,5.93,26.7,91.18,2.11
2024,4,18,18,0.0,26.12,94.68,1.97
2024,4,18,19,0.0,25.89,95.62,2.12
2024,4,18,20,0.0,25.78,96.04,2.28
2024,4,18,21,0.0,25.71,96.26,2.42
2024,4,18,22,0.0,25.66,96.39,2.44
2024,4,18,23,0.0,25.57,96.48,2.34
2024,4,19,0,0.0,25.45,96.49,2.3
2024,4,19,1,0.0,25.3,96.56,2.32
2024,4,19,2,0.0,25.14,96.63,2.35
2024,4,19,3,0.0,24.96,96.73,2.41
2024,4,19,4,0.0,24.74,96.84,2.41
2024,4,19,5,0.0,24.58,96.82,2.41
2024,4,19,6,89.72,25.27,95.37,2.64
2024,4,19,7,287.33,26.12,92.44,3.27
2024,4,19,8,511.12,27.2,87.31,3.49
2024,4,19,9,631.4,28.37,81.41,3.26
2024,4,19,10,647.92,29.4,76.84,2.84
2024,4,19,11,685.85,30.06,74.03,2.43
2024,4,19,12,662.53,30.42,72.35,2.09
2024,4,19,13,561.58,30.38,72.13,1.73
2024,4,19,14,381.9,30.2,72.65,1.31
2024,4,19,15,237.48,29.63,76.01,1.18
2024,4,19,16,104.15,28.9,80.62,1.43
2024,4,19,17,9.88,27.61,88.9,1.6
2024,4,19,18,0.0,26.74,94.31,1.69
2024,4,19,19,0.0,26.33,95.28,1.86
2024,4,19,20,0.0,26.04,96.06,2.01
2024,4,19,21,0.0,25.83,96.67,2.07
2024,4,19,22,0.0,25.61,97.19,2.05
2024,4,19,23,0.0,25.41,97.52,2.01
2024,4,20,0,0.0,25.24,97.68,2.03
2024,4,20,1,0.0,25.1,97.72,2.09
2024,4,20,2,0.0,24.97,97.77,2.13
2024,4,20,3,0.0,24.82,97.85,2.13
2024,4,20,4,0.0,24.69,97.89,2.09
2024,4,20,5,0.0,24.59,97.72,1.96
2024,4,20,6,96.88,25.51,96.16,1.63
2024,4,20,7,301.2,26.52,92.23,2.13
2024,4,20,8,528.92,27.37,88.69,2.61
2024,4,20,9,659.72,28.21,84.42,2.94
2024,4,20,10,756.0,29.05,80.31,3.12
2024,4,20,11,738.58,29.7,77.24,3.07
2024,4,20,12,656.17,30.16,74.93,2.7
2024,4,20,13,537.35,30.3,74.02,2.28
2024,4,20,14,373.67,30.14,74.73,1.86
2024,4,20,15,233.88,29.68,77.67,1.42
2024,4,20,16,107.9,29.19,79.99,1.19
2024,4,20,17,9.07,28.18,86.96,1.11
2024,4,20,18,0.0,27.52,90.0,1.13
2024,4,20,19,0.0,27.19,90.35,1.12
2024,4,20,20,0.0,26.96,90.17,0.98
2024,4,20,21,0.0,26.68,90.76,0.81
2024,4,20,22,0.0,26.4,91.56,0.85
2024,4,20,23,0.0,25.98,93.05,1.0
2024,4,21,0,0.0,25.64,93.72,1.11
2024,4,21,1,0.0,25.38,93.98,1.15
2024,4,21,2,0.0,25.25,93.64,1.08
2024,4,21,3,0.0,25.07,94.21,1.1
2024,4,21,4,0.0,24.81,95.93,1.26
2024,4,21,5,0.0,24.81,96.56,1.24
2024,4,21,6,100.3,25.9,94.65,1.12
2024,4,21,7,313.75,27.32,88.82,1.5
2024,4,21,8,537.47,28.31,83.66,1.49
2024,4,21,9,678.0,29.27,78.9,1.34
2024,4,21,10,713.1,29.99,74.6,0.9
2024,4,21,11,729.58,30.51,71.93,0.8
2024,4,21,12,609.05,30.84,70.58,1.16
2024,4,21,13,540.22,30.71,71.0,1.62
2024,4,21,14,322.9,30.15,73.8,2.07
2024,4,21,15,197.3,29.24,80.06,2.24
2024,4,21,16,90.3,28.28,85.84,2.13
2024,4,21,17,8.77,27.16,91.48,2.13
2024,4,21,18,0.0,26.56,94.99,2.0
2024,4,21,19,0.0,26.31,96.22,1.95
2024,4,21,20,0.0,26.18,96.87,1.85
2024,4,21,21,0.0,26.08,97.14,1.81
2024,4,21,22,0.0,25.98,97.25,1.76
2024,4,21,23,0.0,25.86,97.16,1.88
2024,4,22,0,0.0,25.73,96.94,2.33
2024,4,22,1,0.0,25.71,96.59,2.86
2024,4,22,2,0.0,25.63,96.4,3.07
2024,4,22,3,0.0,25.5,96.38,2.99
2024,4,22,4,0.0,25.3,96.65,2.44
2024,4,22,5,0.0,25.08,96.91,1.93
2024,4,22,6,86.55,25.62,95.99,1.69
2024,4,22,7,287.45,26.29,92.91,2.49
2024,4,22,8,519.3,26.92,89.3,3.16
2024,4,22,9,649.83,27.64,83.98,3.4
2024,4,22,10,739.6,28.47,79.01,3.35
2024,4,22,11,789.25,29.1,76.09,3.09
2024,4,22,12,655.85,29.42,75.13,2.86
2024,4,22,13,553.55,29.36,75.87,2.87
2024,4,22,14,389.12,29.09,77.53,3.03
2024,4,22,15,245.32,28.85,79.2,3.22
2024,4,22,16,111.28,28.0,84.74,3.0
2024,4,22,17,9.27,26.69,92.0,2.54
2024,4,22,18,0.0,25.94,95.23,2.43
2024,4,22,19,0.0,25.72,95.95,2.55
2024,4,22,20,0.0,25.57,96.4,2.51
2024,4,22,21,0.0,25.44,96.73,2.48
2024,4,22,22,0.0,25.28,97.08,2.53
2024,4,22,23,0.0,25.18,97.06,2.64
2024,4,23,0,0.0,25.06,97.11,2.67
2024,4,23,1,0.0,24.92,97.23,2.67
2024,4,23,2,0.0,24.85,97.01,2.87
2024,4,23,3,0.0,24.74,96.99,2.83
2024,4,23,4,0.0,24.59,97.22,2.66
2024,4,23,5,0.0,24.47,97.36,2.51
2024,4,23,6,59.65,25.37,95.41,2.88
2024,4,23,7,169.77,26.33,92.87,3.68
2024,4,23,8,291.45,27.38,88.01,4.15
2024,4,23,9,416.15,28.12,83.27,4.21
2024,4,23,10,500.9,28.85,79.54,4.14
2024,4,23,11,551.55,29.19,77.96,3.88
2024,4,23,12,356.05,29.11,77.69,3.49
2024,4,23,13,212.88,29.02,77.52,3.2
2024,4,23,14,206.85,28.78,78.23,2.84
2024,4,23,15,166.23,28.27,81.58,2.44
2024,4,23,16,74.43,27.53,85.42,2.35
2024,4,23,17,7.15,26.36,92.15,2.07
2024,4,23,18,0.0,25.67,94.76,2.04
2024,4,23,19,0.0,25.38,95.67,2.09
2024,4,23,20,0.0,25.21,96.25,2.13
2024,4,23,21,0.0,25.08,96.66,2.16
2024,4,23,22,0.0,24.99,96.89,2.14
2024,4,23,23,0.0,24.89,97.05,2.13
2024,4,24,0,0.0,24.75,97.24,2.01
2024,4,24,1,0.0,24.67,97.06,1.68
2024,4,24,2,0.0,24.65,96.89,1.46
2024,4,24,3,0.0,24.56,97.26,1.53
2024,4,24,4,0.0,24.45,97.4,1.61
2024,4,24,5,0.0,24.37,97.39,1.7
2024,4,24,6,96.57,25.07,96.69,1.64
2024,4,24,7,275.83,25.93,94.04,2.27
2024,4,24,8,466.3,26.78,91.02,2.42
2024,4,24,9,624.08,27.56,87.34,2.41
2024,4,24,10,701.1,28.33,83.69,2.25
2024,4,24,11,689.25,29.31,79.32,1.93
2024,4,24,12,623.55,29.86,75.74,1.49
2024,4,24,13,476.02,30.06,73.92,0.98
2024,4,24,14,363.0,30.1,73.2,0.61
2024,4,24,15,231.0,29.8,74.61,0.76
2024,4,24,16,101.6,29.08,79.55,1.05
2024,4,24,17,10.18,27.77,89.25,1.22
2024,4,24,18,0.0,26.81,94.49,1.42
2024,4,24,19,0.0,26.35,95.8,1.53
2024,4,24,20,0.0,26.04,96.66,1.57
2024,4,24,21,0.0,25.83,97.28,1.57
2024,4,24,22,0.0,25.68,97.58,1.57
2024,4,24,23,0.0,25.6,97.79,1.57
2024,4,25,0,0.0,25.57,97.72,1.56
2024,4,25,1,0.0,25.55,97.63,1.58
2024,4,25,2,0.0,25.5,97.64,1.6
2024,4,25,3,0.0,25.43,97.74,1.65
2024,4,25,4,0.0,25.36,97.82,1.72
2024,4,25,5,0.0,25.32,97.78,1.74
2024,4,25,6,70.95,25.83,97.12,1.63
2024,4,25,7,204.27,26.44,94.72,2.14
2024,4,25,8,353.55,26.88,92.29,2.23
2024,4,25,9,501.62,27.26,89.39,2.35
2024,4,25,10,578.75,27.52,86.78,2.38
2024,4,25,11,559.5,27.68,84.98,2.36
2024,4,25,12,407.35,27.75,84.06,2.28
2024,4,25,13,410.38,27.77,83.91,2.26
2024,4,25,14,284.55,27.56,84.23,2.32
2024,4,25,15,194.05,27.23,85.74,2.16
2024,4,25,16,83.53,26.66,87.73,1.88
2024,4,25,17,7.6,25.81,92.6,1.15
2024,4,25,18,0.0,25.5,91.68,0.74
2024,4,25,19,0.0,25.36,91.42,0.59
2024,4,25,20,0.0,25.19,91.51,0.6
2024,4,25,21,0.0,25.02,92.27,0.64
2024,4,25,22,0.0,24.79,93.3,0.8
2024,4,25,23,0.0,24.52,94.39,0.92
2024,4,26,0,0.0,24.34,94.76,0.93
2024,4,26,1,0.0,24.21,94.87,0.88
2024,4,26,2,0.0,24.0,95.45,0.92
2024,4,26,3,0.0,23.79,95.94,1.03
2024,4,26,4,0.0,23.58,96.53,1.16
2024,4,26,5,0.0,23.42,97.08,1.32
2024,4,26,6,91.22,24.33,94.7,1.61
2024,4,26,7,269.0,25.61,89.29,1.79
2024,4,26,8,474.33,27.41,81.75,1.24
2024,4,26,9,659.3,28.92,74.67,0.94
2024,4,26,10,759.1,29.88,71.08,0.95
2024,4,26,11,768.22,30.6,69.01,0.93
2024,4,26,12,734.22,31.09,67.49,0.8
2024,4,26,13,627.75,31.29,66.64,0.58
2024,4,26,14,515.7,31.23,66.67,0.48
2024,4,26,15,318.1,31.01,69.35,0.71
2024,4,26,16,132.55,30.23,70.58,1.06
2024,4,26,17,8.27,28.62,83.72,1.15
2024,4,26,18,0.0,27.47,91.16,1.31
2024,4,26,19,0.0,26.83,93.38,1.39
2024,4,26,20,0.0,26.3,94.77,1.48
2024,4,26,21,0.0,25.89,95.96,1.5
2024,4,26,22,0.0,25.6,96.58,1.47
2024,4,26,23,0.0,25.35,96.94,1.47
2024,4,27,0,0.0,25.12,97.38,1.5
2024,4,27,1,0.0,24.95,97.14,1.5
2024,4,27,2,0.0,24.8,96.74,1.49
2024,4,27,3,0.0,24.67,96.34,1.48
2024,4,27,4,0.0,24.5,96.19,1.53
2024,4,27,5,0.0,24.31,96.38,1.61
2024,4,27,6,100.28,25.2,95.53,1.53
2024,4,27,7,307.23,26.54,90.38,1.99
2024,4,27,8,527.17,27.83,85.23,2.21
2024,4,27,9,685.03,29.01,79.69,2.4
2024,4,27,10,753.7,29.89,75.56,2.42
2024,4,27,11,756.0,30.46,73.15,2.27
2024,4,27,12,755.62,30.86,71.36,2.12
2024,4,27,13,669.2,30.94,70.68,2.01
2024,4,27,14,497.08,30.65,71.29,1.96
2024,4,27,15,299.92,30.15,73.48,1.92
2024,4,27,16,129.07,29.36,79.85,1.83
2024,4,27,17,8.25,27.98,88.13,1.69
2024,4,27,18,0.0,26.94,93.71,1.77
2024,4,27,19,0.0,26.43,95.21,1.86
2024,4,27,20,0.0,26.02,96.32,1.94
2024,4,27,21,0.0,25.75,97.02,2.02
2024,4,27,22,0.0,25.57,97.39,2.05
2024,4,27,23,0.0,25.46,97.48,2.08
2024,4,28,0,0.0,25.37,97.52,2.15
2024,4,28,1,0.0,25.24,97.6,2.18
2024,4,28,2,0.0,25.13,97.73,2.21
2024,4,28,3,0.0,25.04,97.75,2.22
2024,4,28,4,0.0,24.97,97.74,2.16
2024,4,28,5,0.0,24.96,97.75,2.1
2024,4,28,6,92.93,25.75,96.35,2.33
2024,4,28,7,278.8,26.67,93.51,3.04
2024,4,28,8,467.52,27.59,89.44,3.22
2024,4,28,9,667.35,28.53,84.49,3.08
2024,4,28,10,728.92,29.31,80.19,2.87
2024,4,28,11,687.65,29.82,77.07,2.64
2024,4,28,12,630.0,30.14,74.93,2.41
2024,4,28,13,578.03,30.1,74.3,2.22
2024,4,28,14,411.65,29.85,75.47,2.25
2024,4,28,15,248.25,29.2,80.23,2.26
2024,4,28,16,102.2,28.26,85.43,2.2
2024,4,28,17,8.6,27.17,92.03,1.94
2024,4,28,18,0.0,26.55,95.2,1.8
2024,4,28,19,0.0,26.28,96.25,1.83
2024,4,28,20,0.0,26.08,96.9,1.88
2024,4,28,21,0.0,25.93,97.18,1.92
2024,4,28,22,0.0,25.66,97.76,1.92
2024,4,28,23,0.0,25.45,98.46,1.94
2024,4,29,0,0.0,25.3,98.82,1.99
2024,4,29,1,0.0,25.19,99.09,2.08
2024,4,29,2,0.0,25.08,99.27,2.14
2024,4,29,3,0.0,24.97,99.43,2.21
2024,4,29,4,0.0,24.9,99.46,2.24
2024,4,29,5,0.0,24.81,99.48,2.26
2024,4,29,6,97.03,25.66,96.76,2.51
2024,4,29,7,299.45,26.63,93.24,3.28
2024,4,29,8,507.88,27.44,89.51,3.56
2024,4,29,9,639.83,28.15,85.43,3.67
2024,4,29,10,728.3,28.76,82.3,3.67
2024,4,29,11,764.35,29.35,79.55,3.63
2024,4,29,12,689.8,29.68,77.87,3.62
2024,4,29,13,606.95,29.8,77.11,3.64
2024,4,29,14,470.6,29.52,78.2,3.7
2024,4,29,15,301.95,28.78,82.11,3.69
2024,4,29,16,123.38,27.82,87.34,3.33
2024,4,29,17,9.38,26.6,93.3,2.75
2024,4,29,18,0.0,26.05,95.36,2.74
2024,4,29,19,0.0,25.81,95.96,2.83
2024,4,29,20,0.0,25.65,95.84,2.99
2024,4,29,21,0.0,25.48,95.88,2.94
2024,4,29,22,0.0,25.3,95.9,2.76
2024,4,29,23,0.0,25.13,96.07,2.48
2024,4,30,0,0.0,24.95,96.27,2.34
2024,4,30,1,0.0,24.8,96.28,2.3
2024,4,30,2,0.0,24.62,96.48,2.24
2024,4,30,3,0.0,24.42,96.75,2.18
2024,4,30,4,0.0,24.26,97.24,2.12
2024,4,30,5,0.0,24.14,97.47,2.11
2024,4,30,6,90.12,25.06,95.46,2.71
2024,4,30,7,282.83,26.15,91.99,3.59
2024,4,30,8,480.85,27.35,86.6,3.98
2024,4,30,9,567.4,28.48,81.66,3.69
2024,4,30,10,567.12,29.32,78.18,3.25
2024,4,30,11,627.35,29.78,76.29,2.97
2024,4,30,12,614.28,29.98,75.54,2.95
2024,4,30,13,461.98,29.9,76.02,3.14
2024,4,30,14,351.85,29.11,79.72,3.49
2024,4,30,15,221.27,28.25,84.16,3.74
2024,4,30,16,95.65,27.33,88.83,3.56
2024,4,30,17,7.55,26.34,93.35,3.01
2024,4,30,18,0.0,25.83,94.89,3.03
2024,4,30,19,0.0,25.61,95.28,3.16
2024,4,30,20,0.0,25.44,95.64,3.05
2024,4,30,21,0.0,25.27,95.92,2.85
2024,4,30,22,0.0,25.14,95.98,2.81
2024,4,30,23,0.0,24.99,96.47,2.54
2024,5,1,0,0.0,24.85,96.83,2.43
2024,5,1,1,0.0,24.74,96.96,2.35
2024,5,1,2,0.0,24.65,96.94,2.4
2024,5,1,3,0.0,24.62,96.52,2.77
2024,5,1,4,0.0,24.47,96.51,2.76
2024,5,1,5,0.0,24.2,96.7,2.3
2024,5,1,6,71.15,25.19,94.65,2.18
2024,5,1,7,263.15,26.33,89.87,2.59
2024,5,1,8,459.05,27.66,84.26,2.81
2024,5,1,9,598.67,29.08,78.34,2.59
2024,5,1,10,662.03,30.09,74.05,2.17
2024,5,1,11,634.4,30.81,71.04,1.7
2024,5,1,12,613.15,31.05,69.78,1.57
2024,5,1,13,513.47,30.98,70.0,1.83
2024,5,1,14,386.73,30.63,71.69,2.44
2024,5,1,15,235.38,29.77,76.37,2.91
2024,5,1,16,93.93,28.68,82.2,3.05
2024,5,1,17,7.7,27.16,89.54,2.83
2024,5,1,18,0.0,26.28,93.13,2.96
2024,5,1,19,0.0,25.92,94.53,3.26
2024,5,1,20,0.0,25.66,95.74,3.31
2024,5,1,21,0.0,25.45,96.55,2.89
2024,5,1,22,0.0,25.26,97.07,2.64
2024,5,1,23,0.0,25.1,97.31,2.57
2024,5,2,0,0.0,24.97,97.34,2.66
2024,5,2,1,0.0,24.8,97.39,2.78
2024,5,2,2,0.0,24.65,97.49,2.77
2024,5,2,3,0.0,24.46,97.88,2.64
2024,5,2,4,0.0,24.27,98.36,2.45
2024,5,2,5,0.0,24.08,98.97,2.33
2024,5,2,6,82.68,25.12,95.29,2.85
2024,5,2,7,259.08,26.39,90.26,3.81
2024,5,2,8,465.77,27.4,86.01,4.22
2024,5,2,9,626.22,28.21,82.97,4.0
2024,5,2,10,686.5,28.86,80.52,3.79
2024,5,2,11,720.33,29.33,78.68,3.67
2024,5,2,12,653.83,29.65,77.47,3.63
2024,5,2,13,591.25,29.71,77.16,3.69
2024,5,2,14,416.85,29.25,79.36,3.87
2024,5,2,15,263.02,28.38,83.99,4.13
2024,5,2,16,108.43,27.34,89.49,3.99
2024,5,2,17,8.82,26.33,94.15,3.57
2024,5,2,18,0.0,25.89,95.68,3.6
2024,5,2,19,0.0,25.73,95.51,3.77
2024,5,2,20,0.0,25.54,95.41,3.86
2024,5,2,21,0.0,25.34,95.57,3.75
2024,5,2,22,0.0,25.07,96.23,3.08
2024,5,2,23,0.0,24.79,96.98,2.58
2024,5,3,0,0.0,24.58,97.54,2.32
2024,5,3,1,0.0,24.42,97.92,2.22
2024,5,3,2,0.0,24.36,97.98,2.28
2024,5,3,3,0.0,24.32,97.89,2.41
2024,5,3,4,0.0,24.39,97.46,2.63
2024,5,3,5,0.0,24.39,97.32,2.68
2024,5,3,6,91.35,25.08,95.63,3.26
2024,5,3,7,296.02,25.95,92.94,3.96
2024,5,3,8,512.62,26.89,88.35,4.27
2024,5,3,9,679.17,27.9,83.27,4.19
2024,5,3,10,780.4,28.73,79.62,4.02
2024,5,3,11,809.22,29.33,77.25,3.86
2024,5,3,12,769.0,29.72,75.81,3.71
2024,5,3,13,647.6,29.78,75.62,3.56
2024,5,3,14,473.98,29.35,78.21,3.46
2024,5,3,15,297.35,28.84,81.25,3.49
2024,5,3,16,121.93,27.83,86.24,3.23
2024,5,3,17,9.57,26.5,93.03,2.6
2024,5,3,18,0.0,25.91,95.02,2.68
2024,5,3,19,0.0,25.67,95.57,2.88
2024,5,3,20,0.0,25.49,95.94,3.02
2024,5,3,21,0.0,25.34,96.25,3.09
2024,5,3,22,0.0,25.23,96.31,3.22
2024,5,3,23,0.0,25.08,96.52,3.28
2024,5,4,0,0.0,24.91,96.82,3.03
2024,5,4,1,0.0,24.77,96.82,3.1
2024,5,4,2,0.0,24.65,96.67,3.28
2024,5,4,3,0.0,24.47,96.95,3.19
2024,5,4,4,0.0,24.27,97.43,2.97
2024,5,4,5,0.0,23.97,98.3,2.73
2024,5,4,6,91.65,24.76,95.0,3.4
2024,5,4,7,296.55,25.93,89.15,4.39
2024,5,4,8,521.42,27.09,83.24,4.73
2024,5,4,9,700.15,28.11,79.06,4.5
2024,5,4,10,807.85,28.93,76.24,4.34
2024,5,4,11,837.4,29.44,74.2,4.33
2024,5,4,12,797.28,29.57,73.45,4.43
2024,5,4,13,712.42,29.43,73.49,4.59
2024,5,4,14,538.45,29.05,73.93,4.71
2024,5,4,15,346.27,28.13,77.38,4.71
2024,5,4,16,143.4,26.97,83.06,4.47
2024,5,4,17,10.02,25.42,91.36,3.37
2024,5,4,18,0.0,24.61,94.79,2.92
2024,5,4,19,0.0,24.25,95.85,2.67
2024,5,4,20,0.0,23.91,97.05,2.4
2024,5,4,21,0.0,23.61,98.15,2.26
2024,5,4,22,0.0,23.31,99.19,2.24
2024,5,4,23,0.0,23.07,99.9,2.27
2024,5,5,0,0.0,22.84,100.0,2.33
2024,5,5,1,0.0,22.63,100.0,2.39
2024,5,5,2,0.0,22.46,100.0,2.44
2024,5,5,3,0.0,22.35,100.0,2.49
2024,5,5,4,0.0,22.25,100.0,2.46
2024,5,5,5,0.0,22.17,100.0,2.35
2024,5,5,6,92.15,23.67,95.94,2.3
2024,5,5,7,285.55,25.26,88.96,3.07
2024,5,5,8,487.38,26.4,83.71,3.34
2024,5,5,9,644.83,27.36,79.91,3.27
2024,5,5,10,749.0,28.2,76.65,3.28
2024,5,5,11,764.58,28.78,74.14,3.41
2024,5,5,12,659.17,28.96,73.06,3.55
2024,5,5,13,599.35,28.8,73.28,3.71
2024,5,5,14,409.4,28.4,74.38,3.81
2024,5,5,15,268.77,27.78,77.12,3.69
2024,5,5,16,114.5,26.76,82.86,3.32
2024,5,5,17,9.57,25.19,91.19,2.61
2024,5,5,18,0.0,24.33,94.32,2.59
2024,5,5,19,0.0,24.01,95.37,2.69
2024,5,5,20,0.0,23.73,96.4,2.66
2024,5,5,21,0.0,23.46,97.37,2.62
2024,5,5,22,0.0,23.2,97.94,2.62
2024,5,5,23,0.0,22.93,98.16,2.66
2024,5,6,0,0.0,22.62,98.52,2.66
2024,5,6,1,0.0,22.3,99.1,2.66
2024,5,6,2,0.0,22.02,99.67,2.67
2024,5,6,3,0.0,21.82,99.94,2.72
2024,5,6,4,0.0,21.62,100.0,2.69
2024,5,6,5,0.0,21.44,100.0,2.64
2024,5,6,6,107.78,23.15,94.02,2.75
2024,5,6,7,324.85,25.13,85.71,3.82
2024,5,6,8,551.5,26.58,79.4,4.02
2024,5,6,9,710.92,27.68,74.77,3.77
2024,5,6,10,807.4,28.59,70.79,3.67
2024,5,6,11,808.08,29.21,68.14,3.62
2024,5,6,12,768.45,29.51,67.11,3.62
2024,5,6,13,662.45,29.47,67.49,3.76
2024,5,6,14,531.85,29.07,69.01,3.98
2024,5,6,15,323.95,28.28,72.41,4.21
2024,5,6,16,138.32,26.97,79.64,4.0
2024,5,6,17,9.4,25.11,89.58,3.04
2024,5,6,18,0.0,24.17,93.17,2.92
2024,5,6,19,0.0,23.83,94.16,2.86
2024,5,6,20,0.0,23.55,94.63,2.81
2024,5,6,21,0.0,23.3,95.0,2.76
2024,5,6,22,0.0,23.08,95.4,2.73
2024,5,6,23,0.0,22.79,96.73,2.58
2024,5,7,0,0.0,22.48,98.17,2.48
2024,5,7,1,0.0,22.18,99.44,2.41
2024,5,7,2,0.0,21.91,100.0,2.4
2024,5,7,3,0.0,21.72,100.0,2.41
2024,5,7,4,0.0,21.59,100.0,2.4
2024,5,7,5,0.0,21.48,100.0,2.38
2024,5,7,6,99.53,23.25,94.95,2.52
2024,5,7,7,302.0,25.21,87.27,3.4
2024,5,7,8,517.3,26.67,81.35,3.56
2024,5,7,9,690.12,27.78,76.61,3.43
2024,5,7,10,817.12,28.66,72.76,3.36
2024,5,7,11,875.0,29.29,70.09,3.4
2024,5,7,12,795.85,29.67,68.59,3.46
2024,5,7,13,695.88,29.72,68.54,3.57
2024,5,7,14,517.3,29.41,69.87,3.75
2024,5,7,15,328.25,28.65,73.17,3.99
2024,5,7,16,135.8,27.29,80.82,3.88
2024,5,7,17,9.23,25.5,90.16,3.24
2024,5,7,18,0.0,24.66,94.01,3.2
2024,5,7,19,0.0,24.41,95.49,3.14
2024,5,7,20,0.0,24.23,96.33,2.97
2024,5,7,21,0.0,23.92,97.54,2.61
2024,5,7,22,0.0,23.53,98.63,2.42
2024,5,7,23,0.0,23.28,99.01,2.36
2024,5,8,0,0.0,23.06,99.29,2.3
2024,5,8,1,0.0,22.87,99.37,2.28
2024,5,8,2,0.0,22.7,99.33,2.29
2024,5,8,3,0.0,22.54,99.25,2.3
2024,5,8,4,0.0,22.4,99.14,2.27
2024,5,8,5,0.0,22.27,99.03,2.23
2024,5,8,6,113.57,23.89,95.42,2.28
2024,5,8,7,336.33,25.52,89.44,2.75
2024,5,8,8,552.33,27.08,82.24,2.59
2024,5,8,9,711.42,28.56,75.75,2.04
2024,5,8,10,793.53,29.7,71.22,1.65
2024,5,8,11,801.4,30.48,68.45,1.43
2024,5,8,12,743.55,30.91,66.7,1.24
2024,5,8,13,622.62,31.01,65.62,0.97
2024,5,8,14,477.83,30.84,65.47,0.74
2024,5,8,15,287.8,30.38,66.84,0.83
2024,5,8,16,116.55,29.66,71.86,1.17
2024,5,8,17,7.53,27.85,81.9,1.43
2024,5,8,18,0.0,26.35,91.71,1.65
2024,5,8,19,0.0,25.68,93.68,1.74
2024,5,8,20,0.0,25.12,94.92,1.82
2024,5,8,21,0.0,24.61,96.01,1.87
2024,5,8,22,0.0,24.24,96.93,1.86
2024,5,8,23,0.0,23.93,97.83,1.87
2024,5,9,0,0.0,23.72,98.23,1.94
2024,5,9,1,0.0,23.58,98.32,2.04
2024,5,9,2,0.0,23.47,98.51,2.16
2024,5,9,3,0.0,23.42,98.53,2.28
2024,5,9,4,0.0,23.39,98.46,2.35
2024,5,9,5,0.0,23.33,98.43,2.4
2024,5,9,6,94.53,24.75,96.05,2.88
2024,5,9,7,297.55,26.06,91.98,3.98
2024,5,9,8,518.75,27.4,85.06,4.26
2024,5,9,9,671.33,28.66,78.64,4.06
2024,5,9,10,760.25,29.51,74.97,3.78
2024,5,9,11,686.75,30.07,72.56,3.47
2024,5,9,12,561.35,30.49,70.61,3.14
2024,5,9,13,561.45,30.49,69.77,2.9
2024,5,9,14,406.83,30.28,69.85,2.74
2024,5,9,15,260.92,29.6,72.96,2.72
2024,5,9,16,105.65,28.7,78.53,2.44
2024,5,9,17,7.32,27.08,87.91,2.04
2024,5,9,18,0.0,26.06,92.75,1.9
2024,5,9,19,0.0,25.57,94.2,1.94
2024,5,9,20,0.0,25.23,95.08,2.02
2024,5,9,21,0.0,24.97,95.97,2.12
2024,5,9,22,0.0,24.81,96.62,2.23
2024,5,9,23,0.0,24.71,97.03,2.29
2024,5,10,0,0.0,24.64,97.33,2.16
2024,5,10,1,0.0,24.57,97.37,2.19
2024,5,10,2,0.0,24.63,97.12,2.34
2024,5,10,3,0.0,24.63,97.06,2.46
2024,5,10,4,0.0,24.63,97.02,2.5
2024,5,10,5,0.0,24.59,97.1,2.37
2024,5,10,6,82.65,24.92,96.05,2.5
2024,5,10,7,270.58,25.59,92.91,2.96
2024,5,10,8,470.23,26.49,88.06,3.07
2024,5,10,9,616.42,27.8,81.72,2.92
2024,5,10,10,711.47,29.14,76.05,2.46
2024,5,10,11,748.28,30.23,71.37,1.98
2024,5,10,12,679.38,30.91,68.49,1.74
2024,5,10,13,598.65,31.09,67.64,1.81
2024,5,10,14,440.08,30.94,68.3,2.04
2024,5,10,15,275.35,30.2,72.19,2.32
2024,5,10,16,112.45,29.02,79.49,2.42
2024,5,10,17,7.5,27.24,88.92,2.21
2024,5,10,18,0.0,26.15,93.52,2.17
2024,5,10,19,0.0,25.66,95.04,2.22
2024,5,10,20,0.0,25.29,96.22,2.3
2024,5,10,21,0.0,25.05,96.86,2.39
2024,5,10,22,0.0,24.84,97.3,2.33
2024,5,10,23,0.0,24.61,97.63,2.2
